Eligebloque,Tipo,Span,Estimulo,Respuesta,Letra,CorRec,ensayos.thisRepN,ensayos.thisTrialN,ensayos.thisN,ensayos.thisIndex,ensayosejem.thisRepN,ensayosejem.thisTrialN,ensayosejem.thisN,ensayosejem.thisIndex,span2.thisRepN,span2.thisTrialN,span2.thisN,span2.thisIndex,ensayos2.thisRepN,ensayos2.thisTrialN,ensayos2.thisN,ensayos2.thisIndex,span3.thisRepN,span3.thisTrialN,span3.thisN,span3.thisIndex,ensayos3.thisRepN,ensayos3.thisTrialN,ensayos3.thisN,ensayos3.thisIndex,span4.thisRepN,span4.thisTrialN,span4.thisN,span4.thisIndex,ensayos4.thisRepN,ensayos4.thisTrialN,ensayos4.thisN,ensayos4.thisIndex,span5.thisRepN,span5.thisTrialN,span5.thisN,span5.thisIndex,ensayos5.thisRepN,ensayos5.thisTrialN,ensayos5.thisN,ensayos5.thisIndex,span6.thisRepN,span6.thisTrialN,span6.thisN,span6.thisIndex,ensayos6.thisRepN,ensayos6.thisTrialN,ensayos6.thisN,ensayos6.thisIndex,text_4.started,text_4.stopped,text_6.started,text_6.stopped,text.started,text.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_5.started,text_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Bloque3.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.54212489997735,None,"['s', 'j', 'n', 't', 's', 'j', 'n', 't']",0,"[1.3577912999899127, 2.0480044999858364, 2.5335315000265837, 3.0459150000242516, 7.742492099991068, 8.399289700028021, 8.928066899999976, 9.417541300004814]",251.54212489997735,None,space,9.382932100037578,252.00946119998116,None,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque1.xlsx,Operation,5,( 5 - 2 ) × 3 = 9,right,L,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,263.23797869996633,None,left,0,1.9895310000283644,263.23797869996633,None,265.25352399999974,None,,,,,,,,,,,,261.4262480000034,None,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque1.xlsx,Operation,5,( 3 + 2 ) × 1 = 5,right,V,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,266.54357739997795,None,right,1,2.0389594999724068,266.54357739997795,None,268.61176389997127,None,,,,,,,,,,,,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque1.xlsx,Operation,5,( 3 + 9 ) × 3 = 36,right,X,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,269.9130624999525,None,right,1,2.1581086000078358,269.9130624999525,None,272.10597799997777,None,,,,,,,,,,,,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque1.xlsx,Operation,5,( 5 + 3 ) × 1 = 8,right,P,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,273.39958009996917,None,left,0,1.6757273000548594,273.39958009996917,None,275.1064774999977,None,,,,,,,,,,,,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque1.xlsx,Operation,5,( 3 + 2 ) × 2 = 11,left,C,"['l', 'v', 'x', 'p', 'c']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,276.4054827999789,None,left,1,2.404680500039831,276.4054827999789,None,278.8400912999641,None,,,,,,,,,,,,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque1.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,279.8415300999768,None,"['l', 'v', 'x', 'c']",0,"[1.7325036999536678, 2.6516456999816, 3.3167666999506764, 3.7668855999945663]",279.8415300999768,None,space,4.0486386000411585,280.32599659997504,None,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque2.xlsx,Operation,5,( 5 + 3 ) × 2 = 20,left,R,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,286.23247629997786,None,left,1,1.8053029000293463,286.23247629997786,None,288.066740499984,None,,,,,,,,,,,,284.3963681999594,None,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque2.xlsx,Operation,5,( 4 - 2 ) × 4 = 8,right,M,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,289.3503448999836,None,right,1,1.4999483000137843,289.3503448999836,None,290.8698753999779,None,,,,,,,,,,,,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque2.xlsx,Operation,5,( 4 + 8 ) × 4 = 48,right,T,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,292.1763599999831,None,right,1,1.7145640999660827,292.1763599999831,None,293.9131489999709,None,,,,,,,,,,,,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque2.xlsx,Operation,5,( 5 - 5 ) × 3 = 4,left,Z,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,295.2089677999611,None,left,1,2.1033878000453115,295.2089677999611,None,297.33436639996944,None,,,,,,,,,,,,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque2.xlsx,Operation,5,( 3 - 2 ) × 4 = 6,left,B,"['r', 'm', 't', 'z', 'b']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,298.6445166999474,None,left,1,3.276944299985189,298.6445166999474,None,301.9491700999788,None,,,,,,,,,,,,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque2.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,302.95022219995735,None,"['r', 'n', 'z', 'r', 'm', 't', 'z', 'v']",0,"[1.5371280999970622, 1.9435575000243261, 4.904265300021507, 9.743285399978049, 10.31174999999348, 11.055577400024049, 11.653716199973132, 12.080313800019212]",302.95022219995735,None,space,11.886129199992865,303.4321081999806,None,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque3.xlsx,Operation,5,( 5 + 5 ) × 2 = 21,left,N,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,317.1490051999572,None,left,1,2.0863275000010617,317.1490051999572,None,319.26227569999173,None,,,,,,,,,,,,315.3474416999961,None,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque3.xlsx,Operation,5,( 4 - 3 ) × 1 = 1,right,G,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,320.57068419997813,None,right,1,1.4946362000191584,320.57068419997813,None,322.09678699995857,None,,,,,,,,,,,,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque3.xlsx,Operation,5,( 3 - 2 ) × 5 = 5,right,V,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,323.3890379999648,None,right,1,1.8211212000460364,323.3890379999648,None,325.24063909996767,None,,,,,,,,,,,,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque3.xlsx,Operation,5,( 3 + 8 ) × 2 = 17,left,X,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,3,3,3,,,,,,,,,,,,,326.52680159994634,None,left,1,2.251430200005416,326.52680159994634,None,328.7953564999625,None,,,,,,,,,,,,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque3.xlsx,Operation,5,( 5 - 5 ) × 1 = 0,right,S,"['n', 'g', 'v', 'x', 's']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,4,4,4,,,,,,,,,,,,,330.0980967999785,None,right,1,2.3681293000117876,330.0980967999785,None,332.4991295999498,None,,,,,,,,,,,,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque3.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,333.49889669998083,None,"['n', 'g', 'v', 'x', 's', 'n', 'g', 'v', 'x', 's']",0,"[1.8079293000046164, 2.574358600017149, 2.9356371000176296, 3.458179500012193, 3.927592199994251, 9.946456899982877, 11.537837799987756, 11.864706299966201, 12.41020689997822, 12.7047630000161]",333.49889669998083,None,space,12.725684699951671,333.98366879997775,None,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque1.xlsx,Operation,6,( 5 + 4 ) × 5 = 45,right,J,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,348.55072759999894,None,left,0,2.565169200010132,348.55072759999894,None,351.1364695999655,None,,,,,,,,,,,,346.7383200999466,None,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque1.xlsx,Operation,6,( 3 - 3 ) × 2 = 0,right,P,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,352.4382259999984,None,right,1,1.6665429000277072,352.4382259999984,None,354.130088099977,None,,,,,,,,,,,,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque1.xlsx,Operation,6,( 4 - 3 ) × 3 = 3,right,K,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,355.43996729998617,None,right,1,1.3987058000057004,355.43996729998617,None,356.873925199965,None,,,,,,,,,,,,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque1.xlsx,Operation,6,( 3 + 7 ) × 5 = 50,right,L,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,358.1828910999466,None,right,1,1.5884985000011511,358.1828910999466,None,359.80401539994637,None,,,,,,,,,,,,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque1.xlsx,Operation,6,( 4 + 7 ) × 3 = 30,left,T,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,361.0976230999804,None,left,1,2.5060499999672174,361.0976230999804,None,363.6331656999537,None,,,,,,,,,,,,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque1.xlsx,Operation,6,( 5 - 4 ) × 4 = 4,right,D,"['j', 'p', 'k', 'l', 't', 'd']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,364.9173500999459,None,right,1,3.547652899986133,364.9173500999459,None,368.49830569996266,None,,,,,,,,,,,,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque1.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,369.50556530000176,None,"['j', 'b', 'k', 'l', 'p', 't']",0,"[2.1889029999729246, 4.04532619996462, 5.441796200000681, 7.079970799968578, 7.441502899979241, 8.173499799973797]",369.50556530000176,None,space,8.262607799959369,369.97271249996265,None,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque2.xlsx,Operation,6,( 3 + 3 ) × 3 = 15,left,C,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,380.06829819997074,None,left,1,2.0495029999874532,380.06829819997074,None,382.14592689997517,None,,,,,,,,,,,,378.2659214999876,None,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque2.xlsx,Operation,6,( 3 + 9 ) × 4 = 48,right,M,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,383.43817879998824,None,right,1,1.9908675999613479,383.43817879998824,None,385.4668490999611,None,,,,,,,,,,,,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque2.xlsx,Operation,6,( 3 - 3 ) × 5 = 1,left,B,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,386.776294899988,None,left,1,2.713392500008922,386.776294899988,None,389.5114597999491,None,,,,,,,,,,,,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque2.xlsx,Operation,6,( 4 - 3 ) × 3 = 6,left,R,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,390.79563919996144,None,left,1,1.8608401999808848,390.79563919996144,None,392.6819039999973,None,,,,,,,,,,,,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque2.xlsx,Operation,6,( 3 + 4 ) × 2 = 14,right,Q,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,4,,,,,393.98296189995017,None,right,1,2.0157371000386775,393.98296189995017,None,396.01899839995895,None,,,,,,,,,,,,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque2.xlsx,Operation,6,( 4 + 3 ) × 4 = 28,right,S,"['c', 'm', 'b', 'r', 'q', 's']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,,,,,397.30527099996107,None,right,1,2.869076600007247,397.30527099996107,None,400.20898529997794,None,,,,,,,,,,,,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque2.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,401.22345949994633,None,"['l', 'm', 'b', 's', 'l', 'm', 'b', 'r', 's', 't']",0,"[2.19797879998805, 2.5791464999783784, 3.120005399978254, 4.569764300016686, 7.081044799997471, 7.368201599980239, 8.111603099969216, 9.104323800012935, 9.477080799988471, 10.265558000013698]",401.22345949994633,None,space,11.556959299952723,401.69280889997026,None,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque3.xlsx,Operation,6,( 5 - 4 ) × 1 = 5,left,F,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,415.1071641999879,None,left,1,2.72158870002022,415.1071641999879,None,417.8594318999676,None,,,,,,,,,,,,413.2735059999977,None,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque3.xlsx,Operation,6,( 3 + 4 ) × 4 = 23,left,V,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,,,,,419.14561019995017,None,left,1,1.9623644999810494,419.14561019995017,None,421.1305226999684,None,,,,,,,,,,,,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque3.xlsx,Operation,6,( 1 + 1 ) × 3 = 4,left,Z,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,2,,,,,422.43153799994616,None,left,1,1.73890900000697,422.43153799994616,None,424.1993830999709,None,,,,,,,,,,,,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque3.xlsx,Operation,6,( 9 - 4 ) × 2 = 10,right,N,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,3,3,3,,,,,425.48627519997535,None,right,1,1.622285399993416,425.48627519997535,None,427.13673359999666,None,,,,,,,,,,,,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque3.xlsx,Operation,6,( 3 + 5 ) × 1 = 3,left,P,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,4,4,4,,,,,428.4367904999526,None,left,1,1.658763999992516,428.4367904999526,None,430.1324543999508,None,,,,,,,,,,,,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque3.xlsx,Operation,6,( 5 + 3 ) × 3 = 24,right,X,"['f', 'v', 'z', 'n', 'p', 'x']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,5,5,5,,,,,431.4406468999805,None,left,0,3.9459793000132777,431.4406468999805,None,435.41802989999996,None,,,,,,,,,,,,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
Bloque3.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,436.4309551999904,None,"['l', 'v', 'f', 'z', 'n']",0,"[2.0506859000306576, 2.844782700005453, 3.2973870999994688, 4.554390800010879, 5.244658200012054]",436.4309551999904,None,space,5.831060900003649,436.91313199995784,None,,,1 (bmg),001,2021_Apr_25_1004,OperationSpanTask,2021.1.2,59.92412406838694,
