thisN,thisTrialN,thisRepN,letter,correct,key_resp.keys,key_resp.rt,key_resp.duration,nback_resp.keys,nback_resp.corr,selectblock,Type,Span,Stimulus,Response,Letter,corrResp,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,sound_loop.thisRepN,sound_loop.thisTrialN,sound_loop.thisN,sound_loop.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,span2.thisRepN,span2.thisTrialN,span2.thisN,span2.thisIndex,trialloop2.thisRepN,trialloop2.thisTrialN,trialloop2.thisN,trialloop2.thisIndex,span3.thisRepN,span3.thisTrialN,span3.thisN,span3.thisIndex,trialloop3.thisRepN,trialloop3.thisTrialN,trialloop3.thisN,trialloop3.thisIndex,span4.thisRepN,span4.thisTrialN,span4.thisN,span4.thisIndex,trialloop4.thisRepN,trialloop4.thisTrialN,trialloop4.thisN,trialloop4.thisIndex,span5.thisRepN,span5.thisTrialN,span5.thisN,span5.thisIndex,trialloop5.thisRepN,trialloop5.thisTrialN,trialloop5.thisN,trialloop5.thisIndex,span6.thisRepN,span6.thisTrialN,span6.thisN,span6.thisIndex,trialloop6.thisRepN,trialloop6.thisTrialN,trialloop6.thisN,trialloop6.thisIndex,thisRow.t,notes,start_sound.started,start_sound.stopped,nback_instruction.started,nback_inst.started,key_resp.started,nback_instruction.stopped,sound_loop.key_resp.keys,sound_loop.key_resp.rt,sound_loop.key_resp.duration,nback.started,nback_stim.started,nback_resp.started,nback_resp.stopped,nback_stim.stopped,nback.stopped,trials_3.nback_resp.keys,trials_3.nback_resp.corr,instructions.started,inst_text.started,key_resp_5.started,instructions.stopped,practice_warning.started,text_6.started,practice_warning.stopped,stimulus.started,text.started,key_resp_2.started,stimulus.stopped,trialloop.key_resp_2.keys,trialloop.key_resp_2.corr,trialloop.key_resp_2.rt,trialloop.key_resp_2.duration,ospan_stim.started,text_2.started,text_2.stopped,ospan_stim.stopped,Recall.started,text_3.started,key_resp_3.started,key_resp_4.started,Recall.stopped,trials.key_resp_3.keys,trials.key_resp_3.corr,trials.key_resp_3.rt,trials.key_resp_3.duration,trials.key_resp_4.keys,trials.key_resp_4.rt,trials.key_resp_4.duration,text_6.stopped,trial_warning.started,text_5.started,text_5.stopped,trial_warning.stopped,trialloop2.key_resp_2.keys,trialloop2.key_resp_2.corr,trialloop2.key_resp_2.rt,trialloop2.key_resp_2.duration,span2.key_resp_3.keys,span2.key_resp_3.corr,span2.key_resp_3.rt,span2.key_resp_3.duration,span2.key_resp_4.keys,span2.key_resp_4.rt,span2.key_resp_4.duration,trialloop3.key_resp_2.keys,trialloop3.key_resp_2.corr,trialloop3.key_resp_2.rt,trialloop3.key_resp_2.duration,span3.key_resp_3.keys,span3.key_resp_3.corr,span3.key_resp_3.rt,span3.key_resp_3.duration,span3.key_resp_4.keys,span3.key_resp_4.rt,span3.key_resp_4.duration,trialloop4.key_resp_2.keys,trialloop4.key_resp_2.corr,trialloop4.key_resp_2.rt,trialloop4.key_resp_2.duration,span4.key_resp_3.keys,span4.key_resp_3.corr,span4.key_resp_3.rt,span4.key_resp_3.duration,span4.key_resp_4.keys,span4.key_resp_4.rt,span4.key_resp_4.duration,trialloop5.key_resp_2.keys,trialloop5.key_resp_2.corr,trialloop5.key_resp_2.rt,trialloop5.key_resp_2.duration,span5.key_resp_3.keys,span5.key_resp_3.corr,span5.key_resp_3.rt,span5.key_resp_3.duration,span5.key_resp_4.keys,span5.key_resp_4.rt,span5.key_resp_4.duration,trialloop6.key_resp_2.keys,trialloop6.key_resp_2.corr,trialloop6.key_resp_2.rt,trialloop6.key_resp_2.duration,span6.key_resp_3.keys,span6.key_resp_3.corr,span6.key_resp_3.rt,span6.key_resp_3.duration,span6.key_resp_4.keys,span6.key_resp_4.rt,span6.key_resp_4.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
5,5,0,,,space,0.4117046240135096,None,,,Block2.xlsx,Operation,6,( 4 + 3 ) × 4 = 28,right,S,"['c', 'm', 'b', 'r', 'q', 's']",left,0,0.039258915989194065,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,244.38075129198842,,,,,,,,,,,,,,,,,,,,,,,,,,244.37603729197872,244.67144725000253,244.67144725000253,244.71658349997597,,,,,244.71785120898858,244.72119004197884,,245.71814908398665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.039258915989194065,None,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
1,1,0,,,space,0.4117046240135096,None,,,Block2.xlsx,,,,,,,,,,,"['d', 'f', 'g', 'h', 'j', 'k', 'l']",0,"[1.1079754999955185, 1.2281150000053458, 1.2839082500140648, 1.3358950410038233, 1.396251291007502, 1.4479197080072481, 1.5080838330031838]","[0.12404875000356697, 0.059885958005907014, 0.06025333298020996, 0.06403824998415075, 0.05973341700155288, 0.07196116700652055, 0.0757949999824632]",space,1.9104844579997007,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.7201802499767,245.72404641698813,245.72404641698813,246.21546483397833,248.13689845899353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['d', 'f', 'g', 'h', 'j', 'k', 'l']",0,"[1.1079754999955185, 1.2281150000053458, 1.2839082500140648, 1.3358950410038233, 1.396251291007502, 1.4479197080072481, 1.5080838330031838]","[0.12404875000356697, 0.059885958005907014, 0.06025333298020996, 0.06403824998415075, 0.05973341700155288, 0.07196116700652055, 0.0757949999824632]",space,1.9104844579997007,None,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
0,0,0,,,space,0.4117046240135096,None,,,Block3.xlsx,Operation,6,( 5 - 4 ) × 1 = 5,left,F,None,right,0,0.10057491701445542,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,250.64401487499708,,,,,,,,,,,,,,,,,,,,,,,,,,250.64193933398928,250.93779020899092,250.93779020899092,251.0397347919934,,,,,251.04150479199598,251.04712445900077,252.0366280839953,252.0325375419925,,,,,,,,,,,,,,248.13712658398435,248.1409398340038,250.64401487499708,250.63256258398178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,0.10057491701445542,None,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
1,1,0,,,space,0.4117046240135096,None,,,Block3.xlsx,Operation,6,( 3 + 4 ) × 4 = 23,left,V,None,right,0,0.012315083004068583,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,252.0366280839953,,,,,,,,,,,,,,,,,,,,,,,,,,252.03469050000422,252.34748191697872,252.34748191697872,252.36951412499184,,,,,252.3708359169832,252.3807372500014,253.37336108399904,253.3691636250005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,0.012315083004068583,None,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
2,2,0,,,space,0.4117046240135096,None,,,Block3.xlsx,Operation,6,( 1 + 1 ) × 3 = 4,left,Z,None,right,0,0.10448829201050103,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,2,253.37336108399904,,,,,,,,,,,,,,,,,,,,,,,,,,253.37135195898009,253.66947916700155,253.66947916700155,253.783066916978,,,,,253.78431979200104,253.78782662498998,254.78684587500175,254.78279383399058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,0.10448829201050103,None,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
3,3,0,,,space,0.4117046240135096,None,,,Block3.xlsx,Operation,6,( 9 - 4 ) × 2 = 10,right,N,None,right,1,0.09510387500631623,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,3,3,3,254.78684587500175,,,,,,,,,,,,,,,,,,,,,,,,,,254.78496766698663,255.0806575419847,255.0806575419847,255.18623987497995,,,,,255.18759083398618,255.19111466698814,256.19733374999487,256.1862863749848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.09510387500631623,None,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
4,4,0,,,space,0.4117046240135096,None,,,Block3.xlsx,Operation,6,( 3 + 5 ) × 1 = 3,left,P,None,right,0,0.025491542008239776,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,4,4,4,256.19733374999487,,,,,,,,,,,,,,,,,,,,,,,,,,256.1887169169786,256.48749020899413,256.48749020899413,256.5163011669938,,,,,256.51756637499784,256.52000099999714,257.5201397499768,257.5159321249812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,0.025491542008239776,None,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
5,5,0,,,space,0.4117046240135096,None,,,Block3.xlsx,Operation,6,( 5 + 3 ) × 3 = 24,right,X,"['f', 'v', 'z', 'n', 'p', 'x']",right,1,0.06469204102177173,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,5,5,5,257.5201397499768,,,,,,,,,,,,,,,,,,,,,,,,,,257.51821933398605,257.815799916978,257.815799916978,257.8876188749855,,,,,257.8890073749935,257.89745112499804,258.886784250004,258.8825933749904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.06469204102177173,None,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
2,2,0,,,space,0.4117046240135096,None,,,Block3.xlsx,,,,,,,,,,,None,0,,,space,4.839303749991814,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.8847847089928,258.886784250004,258.886784250004,259.3845138339966,264.2330631669902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,,space,4.839303749991814,None,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
0,0,0,,,space,0.4117046240135096,None,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
0,0,0,M,None,space,1.8196412080142181,None,None,1,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.9859050840023,,266.6466572499776,266.6492263749824,266.649273499992,266.67160549998516,267.14728041700437,268.9713347920042,space,1.8196412080142181,None,268.98227858397877,270.4687927920022,270.4687927920022,270.96401645898004,271.46422716698726,271.45457683398854,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
1,1,0,O,None,space,1.8196412080142181,None,None,1,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.46422716698726,,,,,,,,,,,271.4562074999849,272.98078979199636,272.98078979199636,273.4691875419812,273.9699057090038,273.9665281249909,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
2,2,0,X,None,space,1.8196412080142181,None,None,1,,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.9699057090038,,,,,,,,,,,273.9679107919801,275.45896483398974,275.45896483398974,275.94773587500094,276.4535350840015,276.44473537500016,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
3,3,0,P,None,space,1.8196412080142181,None,None,1,,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.4535350840015,,,,,,,,,,,276.4461906669894,277.959017458983,277.959017458983,278.446712999983,278.9497167499794,278.94634549997863,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
4,4,0,X,None,space,1.8196412080142181,None,None,1,,,,,,,,,,,,,,,,,,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.9497167499794,,,,,,,,,,,278.9478537499963,280.4579430419835,280.4579430419835,280.9457134999975,281.44629062499735,281.4433707499993,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
5,5,0,L,None,space,1.8196412080142181,None,None,1,,,,,,,,,,,,,,,,,,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.44629062499735,,,,,,,,,,,281.44462308398215,282.9578133339819,282.9578133339819,283.44635012498475,283.945054833981,283.9421665839909,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
6,6,0,P,space,space,1.8196412080142181,None,None,0,,,,,,,,,,,,,,,,,,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.945054833981,,,,,,,,,,,283.94344337499933,285.45865124999546,285.45865124999546,285.9476929999946,286.44643354197615,286.44330649997573,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
7,7,0,A,None,space,1.8196412080142181,None,None,1,,,,,,,,,,,,,,,,,,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.44643354197615,,,,,,,,,,,286.4446052919957,287.95884558398393,287.95884558398393,288.4471840419865,288.9488119169837,288.9459349589888,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
8,8,0,R,None,space,1.8196412080142181,None,None,1,,,,,,,,,,,,,,,,,,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.9488119169837,,,,,,,,,,,288.9472089589981,290.4582806249964,290.4582806249964,290.9463840840035,291.4454996669956,291.44257541699335,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
9,9,0,K,None,space,1.8196412080142181,None,None,1,,,,,,,,,,,,,,,,,,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.4454996669956,,,,,,,,,,,291.44387316697976,292.9580498749856,292.9580498749856,293.4449035419966,293.94538420898607,293.94256941697677,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
10,10,0,A,space,space,1.8196412080142181,None,None,0,,,,,,,,,,,,,,,,,,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.94538420898607,,,,,,,,,,,293.94379020898486,295.45987995900214,295.45987995900214,295.946123583999,296.45108245898155,296.44831149998936,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
11,11,0,R,space,space,1.8196412080142181,None,None,0,,,,,,,,,,,,,,,,,,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.45108245898155,,,,,,,,,,,296.4496337919845,297.9591863749956,297.9591863749956,298.44774308399064,298.94876658398425,298.94546633400023,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
12,12,0,B,None,space,1.8196412080142181,None,None,1,,,,,,,,,,,,,,,,,,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.94876658398425,,,,,,,,,,,298.9467338749964,300.4582188339846,300.4582188339846,300.9474257089896,301.44646762497723,301.443196541979,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
13,13,0,N,None,space,1.8196412080142181,None,None,1,,,,,,,,,,,,,,,,,,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.44646762497723,,,,,,,,,,,301.4445831249759,302.96030245898874,302.96030245898874,303.4514869999839,303.9509205420036,303.9478477919765,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
14,14,0,T,None,space,1.8196412080142181,None,None,1,,,,,,,,,,,,,,,,,,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.9509205420036,,,,,,,,,,,303.9493072500045,305.4611241669918,305.4611241669918,305.9480344589974,306.4474198749813,306.445670333982,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
15,15,0,T,None,space,1.8196412080142181,None,None,1,,,,,,,,,,,,,,,,,,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.4474198749813,,,,,,,,,,,306.4457889999903,307.95870195899624,307.95870195899624,308.4447726669896,308.9477364999766,308.94479604199296,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
16,16,0,N,space,space,1.8196412080142181,None,None,0,,,,,,,,,,,,,,,,,,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.9477364999766,,,,,,,,,,,308.94601954199607,310.46019270899706,310.46019270899706,310.9483797089779,311.4502770419931,311.44710374998976,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
17,17,0,Y,None,space,1.8196412080142181,None,None,1,,,,,,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.4502770419931,,,,,,,,,,,311.448401874979,312.96064812497934,312.96064812497934,313.44696224998916,313.94891970898607,313.9450882090023,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
18,18,0,S,None,space,1.8196412080142181,None,None,1,,,,,,,,,,,,,,,,,,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.94891970898607,,,,,,,,,,,313.9463925839809,315.45946445898153,315.45946445898153,315.94571916697896,316.44784637499833,316.44494258399936,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
19,19,0,R,None,space,1.8196412080142181,None,None,1,,,,,,,,,,,,,,,,,,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.44784637499833,,,,,,,,,,,316.4461966669769,317.9592912919761,317.9592912919761,318.4492755419924,318.9472348339914,318.94432087498717,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
20,20,0,Y,space,space,1.8196412080142181,None,None,0,,,,,,,,,,,,,,,,,,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.9472348339914,,,,,,,,,,,318.94559454199043,320.4594065839774,320.4594065839774,320.9457830419997,321.449620333995,321.44676658397657,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
21,21,0,F,None,space,1.8196412080142181,None,None,1,,,,,,,,,,,,,,,,,,,1,0,1,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.449620333995,,,,,,,,,,,321.4480136669881,322.958496584004,322.958496584004,323.46095312500256,323.95281266697566,323.9493795419985,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
22,22,0,R,space,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.95281266697566,,,,,,,,,,,323.95081520898384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
